TaxonName,Genus,Species,InfraType1,InfraName1,InfraType2,InfraName2,InfraType3,InfraName3,FamilyEx,AccCount,CountryCount,ImageCount
Pleione formosana,Pleione,formosana,,,,,,,Orchidaceae,2,0,0
Pleione formosana 'Blush of Dawn',Pleione,formosana,,,,,,,Orchidaceae,1,0,0
Pleione formosana 'Oriental Splendor',Pleione,formosana,,,,,,,Orchidaceae,1,0,0
Pleione formosana 'Polar Sun',Pleione,formosana,,,,,,,Orchidaceae,1,0,0
Pleione limprichtii,Pleione,limprichtii,,,,,,,Orchidaceae,1,0,0
Pleuraphis hilania var rigida,Pleuraphis,hilania,var.,rigida,,,,,Poaceae,1,0,0
Pleurothallis allenii,Pleurothallis,allenii,,,,,,,Orchidaceae,1,0,0
Pleurothallis alligatorensis,Pleurothallis,alligatorensis,,,,,,,Orchidaceae,1,0,0
Pleurothallis anfracta,Pleurothallis,anfracta,,,,,,,Orchidaceae,1,0,0
Pleurothallis aspergillum,Pleurothallis,aspergillum,,,,,,,Orchidaceae,1,0,0
Pleurothallis caespitosa,Pleurothallis,caespitosa,,,,,,,Orchidaceae,1,0,0
Pleurothallis calceolaris,Pleurothallis,calceolaris,,,,,,,Orchidaceae,1,0,0
Pleurothallis calypso,Pleurothallis,calypso,,,,,,,Orchidaceae,1,0,0
Pleurothallis cardiostola,Pleurothallis,cardiostola,,,,,,,Orchidaceae,1,0,0
Pleurothallis cardiothallis,Pleurothallis,cardiothallis,,,,,,,Orchidaceae,1,0,0
Pleurothallis circumplexa,Pleurothallis,circumplexa,,,,,,,Orchidaceae,1,0,0
Pleurothallis crocodiliceps,Pleurothallis,crocodiliceps,,,,,,,Orchidaceae,1,0,0
Pleurothallis dilemma,Pleurothallis,dilemma,,,,,,,Orchidaceae,2,0,0
Pleurothallis dorotheae,Pleurothallis,dorotheae,,,,,,,Orchidaceae,1,0,0
Pleurothallis eumecocaulon,Pleurothallis,eumecocaulon,,,,,,,Orchidaceae,1,0,0
Pleurothallis excelsa,Pleurothallis,excelsa,,,,,,,Orchidaceae,2,0,0
Pleurothallis floribunda,Pleurothallis,floribunda,,,,,,,Orchidaceae,1,0,0
Pleurothallis gargantua,Pleurothallis,gargantua,,,,,,,Orchidaceae,2,0,0
Pleurothallis gelida,Pleurothallis,gelida,,,,,,,Orchidaceae,1,0,0
Pleurothallis ghiesbreghtiana,Pleurothallis,ghiesbreghtiana,,,,,,,Orchidaceae,1,0,0
Pleurothallis grobyi,Pleurothallis,grobyi,,,,,,,Orchidaceae,2,0,0
Pleurothallis hemirhoda,Pleurothallis,hemirhoda,,,,,,,Orchidaceae,1,0,0
Pleurothallis imperialis,Pleurothallis,imperialis,,,,,,,Orchidaceae,1,0,0
Pleurothallis jaculifera,Pleurothallis,jaculifera,,,,,,,Orchidaceae,1,0,0
Pleurothallis melanothoda,Pleurothallis,melanothoda,,,,,,,Orchidaceae,1,0,0
Pleurothallis navicularis,Pleurothallis,navicularis,,,,,,,Orchidaceae,1,0,0
Pleurothallis nipterophylla,Pleurothallis,nipterophylla,,,,,,,Orchidaceae,2,0,0
Pleurothallis niveoglobula,Pleurothallis,niveoglobula,,,,,,,Orchidaceae,1,0,0
Pleurothallis nossax,Pleurothallis,nossax,,,,,,,Orchidaceae,1,0,0
Pleurothallis nuda,Pleurothallis,nuda,,,,,,,Orchidaceae,1,0,0
Pleurothallis pachyglossa,Pleurothallis,pachyglossa,,,,,,,Orchidaceae,1,0,0
Pleurothallis phalangifera,Pleurothallis,phalangifera,,,,,,,Orchidaceae,2,0,0
Pleurothallis polygonoides,Pleurothallis,polygonoides,,,,,,,Orchidaceae,1,0,0
Pleurothallis pterophora,Pleurothallis,pterophora,,,,,,,Orchidaceae,1,0,0
Pleurothallis pubescens,Pleurothallis,pubescens,,,,,,,Orchidaceae,1,0,0
Pleurothallis punctulata,Pleurothallis,punctulata,,,,,,,Orchidaceae,1,0,0
Pleurothallis restrepiodes,Pleurothallis,restrepiodes,,,,,,,Orchidaceae,1,0,0
Pleurothallis roezlii,Pleurothallis,roezlii,,,,,,,Orchidaceae,2,0,0
Pleurothallis rowleei,Pleurothallis,rowleei,,,,,,,Orchidaceae,2,0,0
Pleurothallis ruberrima,Pleurothallis,ruberrima,,,,,,,Orchidaceae,1,0,0
Pleurothallis schiedei,Pleurothallis,schiedei,,,,,,,Orchidaceae,1,0,0
Pleurothallis serula,Pleurothallis,serula,,,,,,,Orchidaceae,2,0,0
Pleurothallis setigera,Pleurothallis,setigera,,,,,,,Orchidaceae,1,0,0
Pleurothallis silverstonei,Pleurothallis,silverstonei,,,,,,,Orchidaceae,1,0,0
Pleurothallis sp.,Pleurothallis,sp.,,,,,,,Orchidaceae,13,0,0
